location,size,bhk,floors,furnishing,price
Anurag Nagar,600,1,1,Furnished,8090000
Anurag Nagar,600,1,Ground,Furnished,6170000
Anurag Nagar,750,2,2,Furnished,13140000
Anurag Nagar,1200,2,Ground,Furnished,12950000
Anurag Nagar,1200,2,2,Semi Furnished,16480000
Anurag Nagar,750,2,3,Furnished,15660000
Anurag Nagar,1000,3,Ground,Furnished,11310000
Anurag Nagar,1000,2,2,Semi Furnished,13730000
Anurag Nagar,1000,1,Ground,Unfurnished,8580000
Anurag Nagar,500,1,2,Furnished,8340000
Anurag Nagar,750,1,1,Furnished,10110000
Anurag Nagar,600,1,4,Furnished,13850000
Anurag Nagar,1200,2,3,Unfurnished,16480000
Anurag Nagar,1200,3,4,Furnished,30470000
Anurag Nagar,1200,3,2,Unfurnished,15290000
Anurag Nagar,1500,3,4,Semi Furnished,28180000
Anurag Nagar,750,1,Ground,Unfurnished,6440000
Anurag Nagar,600,1,3,Unfurnished,7850000
Anurag Nagar,600,1,Ground,Semi Furnished,5450000
Anurag Nagar,1200,3,4,Unfurnished,19250000
Anurag Nagar,1500,3,1,Furnished,22240000
Anurag Nagar,1500,2,Ground,Furnished,16190000
Silver Park Colony,1500,2,1,Furnished,16380000
Silver Park Colony,750,2,4,Furnished,15750000
Silver Park Colony,1000,3,2,Semi Furnished,11000000
Silver Park Colony,500,1,3,Furnished,8400000
Silver Park Colony,500,1,2,Furnished,6800000
Silver Park Colony,1200,2,1,Unfurnished,8820000
Silver Park Colony,600,1,1,Furnished,6240000
Silver Park Colony,600,1,Ground,Furnished,4320000
Silver Park Colony,600,1,Ground,Unfurnished,3300000
Silver Park Colony,500,1,Ground,Furnished,3600000
Silver Park Colony,600,1,2,Furnished,8160000
Silver Park Colony,1500,3,2,Unfurnished,14030000
Silver Park Colony,500,1,1,Furnished,5200000
Silver Park Colony,750,1,1,Unfurnished,5250000
Silver Park Colony,1200,2,4,Furnished,25200000
Silver Park Colony,750,2,2,Semi Furnished,7880000
Silver Park Colony,750,2,3,Semi Furnished,9450000
Silver Park Colony,1000,1,3,Furnished,16800000
Silver Park Colony,1200,2,Ground,Furnished,9080000
Silver Park Colony,1500,3,3,Semi Furnished,19800000
Silver Park Colony,1200,2,3,Unfurnished,12600000
Silver Park Colony,500,1,3,Semi Furnished,6000000
Silver Park Colony,500,1,4,Unfurnished,5750000
Silver Park Colony,600,1,Ground,Semi Furnished,3600000
Silver Park Colony,500,1,3,Unfurnished,5000000
Silver Park Colony,750,2,Ground,Furnished,5670000
Silver Park Colony,600,1,3,Semi Furnished,7200000
Silver Park Colony,1000,2,Ground,Semi Furnished,6300000
Silver Park Colony,750,1,Ground,Semi Furnished,4500000
Silver Park Colony,1200,2,4,Unfurnished,14490000
Silver Park Colony,1000,3,1,Semi Furnished,8800000
Silver Park Colony,1500,3,Ground,Semi Furnished,9900000
Nayta Mundla,750,1,4,Unfurnished,9790000
Nayta Mundla,1000,1,1,Furnished,11960000
Nayta Mundla,1000,1,2,Semi Furnished,11560000
Nayta Mundla,750,1,1,Unfurnished,6420000
Nayta Mundla,500,1,3,Semi Furnished,6780000
Nayta Mundla,500,1,1,Furnished,5980000
Nayta Mundla,1200,2,4,Unfurnished,16450000
Nayta Mundla,750,1,Ground,Furnished,6570000
Nayta Mundla,750,1,2,Unfurnished,7540000
Nayta Mundla,600,1,Ground,Furnished,5250000
Nayta Mundla,600,1,3,Unfurnished,6930000
Nayta Mundla,1000,2,3,Furnished,19270000
Nayta Mundla,500,1,Ground,Furnished,4380000
Nayta Mundla,1500,3,4,Unfurnished,21540000
Nayta Mundla,750,1,1,Semi Furnished,7170000
Nayta Mundla,1500,3,1,Unfurnished,14120000
Nayta Mundla,750,2,4,Semi Furnished,12250000
Nayta Mundla,1200,3,1,Semi Furnished,12610000
Nayta Mundla,1000,2,3,Unfurnished,12130000
Nayta Mundla,1000,2,Ground,Unfurnished,7410000
Nayta Mundla,1000,2,1,Unfurnished,8980000
Nayta Mundla,1200,2,Ground,Furnished,11030000
Nayta Mundla,500,1,2,Unfurnished,5030000
Nayta Mundla,1200,3,4,Semi Furnished,20530000
Nayta Mundla,1200,2,3,Unfurnished,14560000
Nayta Mundla,600,1,3,Semi Furnished,8130000
Nayta Mundla,1000,2,4,Furnished,22630000
Nayta Mundla,1200,3,Ground,Unfurnished,9310000
Nayta Mundla,500,1,3,Furnished,9180000
Nayta Mundla,1500,3,2,Semi Furnished,19070000
Nayta Mundla,600,1,4,Furnished,12930000
Nayta Mundla,1500,3,1,Furnished,19730000
Amli Kheda,1000,2,Ground,Unfurnished,6900000
Amli Kheda,600,1,3,Furnished,10720000
Amli Kheda,600,1,Ground,Semi Furnished,4240000
Amli Kheda,1500,2,3,Unfurnished,17440000
Amli Kheda,500,1,2,Semi Furnished,5540000
Amli Kheda,750,1,Ground,Furnished,6200000
Amli Kheda,750,2,1,Semi Furnished,7140000
Amli Kheda,1500,2,3,Furnished,28150000
Amli Kheda,750,2,4,Furnished,16590000
Amli Kheda,1200,3,Ground,Furnished,10920000
Amli Kheda,750,2,Ground,Unfurnished,5180000
Amli Kheda,1500,2,4,Semi Furnished,23740000
Amli Kheda,600,1,2,Semi Furnished,6640000
Amli Kheda,500,1,1,Furnished,5740000
Amli Kheda,1200,2,4,Semi Furnished,18990000
Amli Kheda,1200,2,3,Semi Furnished,16470000
Amli Kheda,1500,2,2,Semi Furnished,17440000
Amli Kheda,1200,3,1,Semi Furnished,11980000
Amli Kheda,750,2,3,Unfurnished,8720000
Amli Kheda,1200,2,Ground,Semi Furnished,8910000
Amli Kheda,500,1,Ground,Furnished,4140000
Amli Kheda,1200,2,1,Unfurnished,10170000
Amli Kheda,600,1,Ground,Furnished,4960000
Amli Kheda,1000,1,2,Semi Furnished,11070000
Amli Kheda,1200,2,2,Unfurnished,12060000
Amli Kheda,1500,2,1,Unfurnished,12710000
Amli Kheda,750,1,4,Unfurnished,9430000
Amli Kheda,600,1,1,Semi Furnished,5440000
Amli Kheda,600,1,Ground,Unfurnished,3940000
Amli Kheda,500,1,4,Semi Furnished,7540000
Amli Kheda,750,1,2,Furnished,11000000
Amli Kheda,600,1,4,Semi Furnished,9040000
Laxmibai Nagar,750,2,1,Furnished,9470000
Laxmibai Nagar,1200,3,4,Furnished,28550000
Laxmibai Nagar,1200,3,3,Unfurnished,15350000
Laxmibai Nagar,500,1,Ground,Semi Furnished,3810000
Laxmibai Nagar,500,1,2,Semi Furnished,5810000
Laxmibai Nagar,600,1,4,Unfurnished,7880000
Laxmibai Nagar,750,1,Ground,Semi Furnished,5720000
Laxmibai Nagar,600,1,2,Furnished,9140000
Laxmibai Nagar,600,1,4,Furnished,12980000
Laxmibai Nagar,1500,3,3,Unfurnished,19180000
Laxmibai Nagar,1500,3,3,Semi Furnished,22480000
Laxmibai Nagar,500,1,2,Unfurnished,5060000
Laxmibai Nagar,1000,2,3,Furnished,19350000
Laxmibai Nagar,1000,2,Ground,Unfurnished,7480000
Laxmibai Nagar,1000,1,4,Unfurnished,13120000
Laxmibai Nagar,1200,2,Ground,Semi Furnished,9610000
Laxmibai Nagar,750,1,1,Semi Furnished,7220000
Laxmibai Nagar,1500,3,Ground,Unfurnished,11760000
Laxmibai Nagar,750,1,2,Furnished,11420000
Laxmibai Nagar,1500,2,3,Furnished,29020000
Laxmibai Nagar,1000,1,2,Unfurnished,10120000
Laxmibai Nagar,500,1,1,Unfurnished,4310000
Laxmibai Nagar,600,1,3,Furnished,11060000
Laxmibai Nagar,750,1,1,Unfurnished,6470000
Laxmibai Nagar,1200,3,4,Semi Furnished,20620000
Laxmibai Nagar,500,1,3,Semi Furnished,6810000
Laxmibai Nagar,1000,3,4,Semi Furnished,17190000
Laxmibai Nagar,500,1,4,Semi Furnished,7810000
Laxmibai Nagar,1000,2,1,Unfurnished,9060000
Laxmibai Nagar,1500,3,4,Unfurnished,21660000
Laxmibai Nagar,1000,3,4,Furnished,23790000
Laxmibai Nagar,1500,2,2,Furnished,23980000
Gram Baroli,1500,2,3,Semi Furnished,19830000
Gram Baroli,1000,2,2,Furnished,14900000
Gram Baroli,750,2,4,Unfurnished,9520000
Gram Baroli,1200,2,1,Semi Furnished,10820000
Gram Baroli,750,2,3,Unfurnished,8340000
Gram Baroli,1000,3,Ground,Unfurnished,6700000
Gram Baroli,1200,3,4,Unfurnished,15960000
Gram Baroli,500,1,4,Semi Furnished,7290000
Gram Baroli,500,1,4,Unfurnished,6040000
Gram Baroli,1200,3,2,Furnished,18730000
Gram Baroli,600,1,Ground,Unfurnished,3650000
Gram Baroli,750,1,4,Semi Furnished,10940000
Gram Baroli,1200,2,Ground,Semi Furnished,8300000
Gram Baroli,1000,1,2,Semi Furnished,10590000
Gram Baroli,750,2,Ground,Unfurnished,4800000
Gram Baroli,600,1,2,Furnished,8510000
Gram Baroli,1000,3,Ground,Furnished,8570000
Gram Baroli,500,1,4,Furnished,10290000
Gram Baroli,500,1,Ground,Semi Furnished,3290000
Gram Baroli,750,2,3,Furnished,13690000
Gram Baroli,750,1,1,Semi Furnished,6440000
Gram Baroli,600,1,Ground,Furnished,4670000
Gram Baroli,1000,1,3,Unfurnished,10590000
Gram Baroli,500,1,2,Semi Furnished,5290000
Gram Baroli,1500,3,3,Furnished,28690000
Gram Baroli,500,1,Ground,Unfurnished,3040000
Gram Baroli,1200,3,2,Semi Furnished,13980000
Gram Baroli,1500,3,Ground,Unfurnished,10050000
Gram Baroli,500,1,3,Semi Furnished,6290000
Gram Baroli,1500,2,1,Semi Furnished,13530000
Gram Baroli,750,2,1,Furnished,8650000
Gram Baroli,1500,3,2,Semi Furnished,17470000
Sanchar Nagar Main,1000,1,1,Unfurnished,12780000
Sanchar Nagar Main,600,1,Ground,Furnished,7780000
Sanchar Nagar Main,1200,2,2,Unfurnished,17990000
Sanchar Nagar Main,600,1,1,Furnished,9700000
Sanchar Nagar Main,500,1,1,Furnished,8090000
Sanchar Nagar Main,1000,2,2,Unfurnished,14990000
Sanchar Nagar Main,750,1,Ground,Semi Furnished,8830000
Sanchar Nagar Main,750,2,3,Furnished,17780000
Sanchar Nagar Main,600,1,2,Unfurnished,8560000
Sanchar Nagar Main,500,1,1,Unfurnished,6390000
Sanchar Nagar Main,1000,1,3,Furnished,22580000
Sanchar Nagar Main,1000,3,Ground,Furnished,14270000
Sanchar Nagar Main,500,1,Ground,Unfurnished,5640000
Sanchar Nagar Main,500,1,3,Unfurnished,7890000
Sanchar Nagar Main,1500,3,Ground,Semi Furnished,19430000
Sanchar Nagar Main,1200,2,1,Furnished,20380000
Sanchar Nagar Main,1200,2,3,Semi Furnished,22400000
Sanchar Nagar Main,750,2,3,Semi Furnished,14000000
Sanchar Nagar Main,1000,1,4,Semi Furnished,19780000
Sanchar Nagar Main,750,2,2,Furnished,15260000
Sanchar Nagar Main,1200,3,4,Semi Furnished,26100000
Sanchar Nagar Main,1000,1,Ground,Semi Furnished,11780000
Sanchar Nagar Main,1000,1,4,Unfurnished,17280000
Sanchar Nagar Main,1500,2,Ground,Unfurnished,17760000
Sanchar Nagar Main,500,1,Ground,Semi Furnished,5890000
Sanchar Nagar Main,1500,3,2,Unfurnished,23550000
Sanchar Nagar Main,1500,3,1,Furnished,26690000
Sanchar Nagar Main,1000,2,2,Furnished,20340000
Sanchar Nagar Main,750,1,Ground,Furnished,9730000
Sanchar Nagar Main,750,2,1,Unfurnished,10060000
Sanchar Nagar Main,1500,3,Ground,Furnished,21410000
Sanchar Nagar Main,1200,2,4,Unfurnished,21770000
Panda,1200,2,1,Semi Furnished,10050000
Panda,600,1,2,Semi Furnished,5980000
Panda,1000,3,1,Semi Furnished,8770000
Panda,1500,2,1,Furnished,16340000
Panda,600,1,4,Semi Furnished,8380000
Panda,1500,2,3,Semi Furnished,18860000
Panda,750,1,4,Semi Furnished,10480000
Panda,1000,2,3,Unfurnished,10470000
Panda,750,2,Ground,Semi Furnished,4700000
Panda,1500,3,2,Unfurnished,13980000
Panda,500,1,Ground,Unfurnished,2740000
Panda,1000,1,2,Furnished,13570000
Panda,750,2,3,Furnished,13210000
Panda,1000,3,3,Furnished,18450000
Panda,1500,3,Ground,Semi Furnished,9860000
Panda,1000,3,4,Unfurnished,12620000
Panda,750,1,4,Unfurnished,8600000
Panda,600,1,1,Unfurnished,4180000
Panda,1200,2,3,Semi Furnished,15090000
Panda,500,1,1,Furnished,5190000
Panda,600,1,Ground,Unfurnished,3280000
Panda,500,1,Ground,Furnished,3590000
Panda,750,2,2,Unfurnished,6670000
Panda,1500,3,4,Furnished,32960000
Panda,600,1,4,Unfurnished,6880000
Panda,750,1,4,Furnished,14980000
Panda,1200,3,4,Semi Furnished,18440000
Panda,1000,2,1,Unfurnished,7320000
Panda,1200,2,2,Semi Furnished,12570000
Panda,1000,1,1,Furnished,10370000
Panda,600,1,3,Furnished,10060000
Panda,750,2,3,Semi Furnished,9430000
Badia Keema,500,1,3,Furnished,9280000
Badia Keema,1000,2,3,Furnished,19480000
Badia Keema,1000,1,Ground,Furnished,8950000
Badia Keema,500,1,4,Unfurnished,6630000
Badia Keema,1200,2,3,Unfurnished,14810000
Badia Keema,750,2,4,Furnished,17130000
Badia Keema,1000,1,2,Unfurnished,10250000
Badia Keema,1200,3,4,Unfurnished,17490000
Badia Keema,600,1,1,Furnished,7290000
Badia Keema,1200,3,2,Semi Furnished,15510000
Badia Keema,500,1,2,Semi Furnished,5880000
Badia Keema,750,1,1,Semi Furnished,7310000
Badia Keema,1500,2,1,Unfurnished,13790000
Badia Keema,600,1,2,Furnished,9210000
Badia Keema,1200,3,4,Semi Furnished,20790000
Badia Keema,750,1,Ground,Unfurnished,5440000
Badia Keema,1500,2,Ground,Unfurnished,11420000
Badia Keema,1200,2,1,Furnished,15310000
Badia Keema,1500,2,Ground,Furnished,14100000
Badia Keema,750,2,Ground,Furnished,7050000
Badia Keema,1500,3,2,Unfurnished,16920000
Badia Keema,500,1,3,Semi Furnished,6880000
Badia Keema,1200,2,1,Unfurnished,11030000
Badia Keema,600,1,3,Semi Furnished,8250000
Badia Keema,1000,2,1,Furnished,12760000
Badia Keema,1500,2,3,Furnished,29220000
Badia Keema,600,1,Ground,Furnished,5370000
Badia Keema,1500,2,4,Unfurnished,20870000
Badia Keema,1200,3,3,Furnished,24490000
Badia Keema,600,1,Ground,Semi Furnished,4650000
Badia Keema,500,1,3,Unfurnished,5880000
Badia Keema,500,1,Ground,Semi Furnished,3880000
Ashok Nagar,600,1,1,Unfurnished,4510000
Ashok Nagar,750,2,Ground,Unfurnished,4740000
Ashok Nagar,500,1,4,Semi Furnished,7260000
Ashok Nagar,1500,3,4,Furnished,33850000
Ashok Nagar,1200,3,2,Semi Furnished,13880000
Ashok Nagar,600,1,Ground,Unfurnished,3610000
Ashok Nagar,750,1,Ground,Furnished,5790000
Ashok Nagar,1000,2,Ground,Unfurnished,6320000
Ashok Nagar,750,2,2,Semi Furnished,8280000
Ashok Nagar,500,1,3,Unfurnished,5260000
Ashok Nagar,1000,2,2,Unfurnished,9470000
Ashok Nagar,600,1,Ground,Furnished,4630000
Ashok Nagar,600,1,2,Furnished,8470000
Ashok Nagar,750,1,2,Unfurnished,6760000
Ashok Nagar,1500,3,2,Unfurnished,14880000
Ashok Nagar,500,1,4,Furnished,10260000
Ashok Nagar,600,1,4,Unfurnished,7210000
Ashok Nagar,500,1,2,Furnished,7060000
Ashok Nagar,1500,3,3,Unfurnished,17350000
Ashok Nagar,600,1,4,Furnished,12310000
Ashok Nagar,1200,2,Ground,Furnished,9720000
Ashok Nagar,1200,3,1,Furnished,14410000
Ashok Nagar,600,1,4,Semi Furnished,8710000
Ashok Nagar,1200,2,4,Semi Furnished,18290000
Ashok Nagar,1200,2,Ground,Unfurnished,7580000
Ashok Nagar,750,2,3,Semi Furnished,9860000
Ashok Nagar,600,1,2,Unfurnished,5410000
Ashok Nagar,1000,3,Ground,Semi Furnished,7170000
Ashok Nagar,1000,1,4,Unfurnished,12020000
Ashok Nagar,1500,3,Ground,Furnished,12730000
Ashok Nagar,1500,2,3,Semi Furnished,19720000
Ashok Nagar,1200,3,1,Unfurnished,9920000
Chhavni,1500,3,4,Unfurnished,23370000
Chhavni,750,2,4,Furnished,17850000
Chhavni,1000,1,4,Furnished,22670000
Chhavni,500,1,3,Furnished,9730000
Chhavni,1500,2,3,Unfurnished,19950000
Chhavni,600,1,1,Semi Furnished,6400000
Chhavni,1200,3,1,Furnished,17250000
Chhavni,1500,2,2,Semi Furnished,19950000
Chhavni,1500,3,3,Furnished,32120000
Chhavni,1000,1,2,Semi Furnished,12670000
Chhavni,500,1,1,Semi Furnished,5330000
Chhavni,500,1,Ground,Unfurnished,4080000
Chhavni,750,2,1,Semi Furnished,8400000
Chhavni,750,1,1,Furnished,9800000
Chhavni,1200,3,3,Unfurnished,16720000
Chhavni,1000,3,2,Furnished,17890000
Chhavni,600,1,3,Unfurnished,7600000
Chhavni,600,1,Ground,Furnished,5920000
Chhavni,1500,3,1,Semi Furnished,17600000
Chhavni,600,1,2,Semi Furnished,7600000
Chhavni,600,1,4,Semi Furnished,10000000
Chhavni,750,2,3,Furnished,15330000
Chhavni,1000,3,3,Semi Furnished,16130000
Chhavni,1500,3,1,Furnished,21560000
Chhavni,750,1,Ground,Unfurnished,6120000
Chhavni,600,1,3,Semi Furnished,8800000
Chhavni,500,1,1,Furnished,6530000
Chhavni,1200,2,Ground,Unfurnished,10290000
Chhavni,1200,2,Ground,Furnished,12430000
Chhavni,500,1,2,Semi Furnished,6330000
Chhavni,1200,3,2,Unfurnished,14740000
Chhavni,1200,3,4,Unfurnished,18700000
Devi Ahillyabai Holkar Airport Area,1500,2,1,Furnished,19530000
Devi Ahillyabai Holkar Airport Area,500,1,Ground,Semi Furnished,4000000
Devi Ahillyabai Holkar Airport Area,750,2,2,Furnished,12280000
Devi Ahillyabai Holkar Airport Area,1000,1,4,Furnished,22000000
Devi Ahillyabai Holkar Airport Area,1500,2,2,Furnished,24570000
Devi Ahillyabai Holkar Airport Area,600,1,1,Unfurnished,5400000
Devi Ahillyabai Holkar Airport Area,500,1,1,Furnished,6200000
Devi Ahillyabai Holkar Airport Area,1500,2,Ground,Unfurnished,11810000
Devi Ahillyabai Holkar Airport Area,1200,3,3,Furnished,24810000
Devi Ahillyabai Holkar Airport Area,1000,1,Ground,Furnished,9200000
Devi Ahillyabai Holkar Airport Area,1000,1,3,Unfurnished,12000000
Devi Ahillyabai Holkar Airport Area,600,1,1,Furnished,7440000
Devi Ahillyabai Holkar Airport Area,500,1,1,Semi Furnished,5000000
Devi Ahillyabai Holkar Airport Area,750,1,4,Furnished,16500000
Devi Ahillyabai Holkar Airport Area,750,1,Ground,Unfurnished,5620000
Devi Ahillyabai Holkar Airport Area,500,1,1,Unfurnished,4500000
Devi Ahillyabai Holkar Airport Area,750,1,2,Unfurnished,7870000
Devi Ahillyabai Holkar Airport Area,1200,2,1,Furnished,15620000
Devi Ahillyabai Holkar Airport Area,1500,2,4,Unfurnished,21260000
Devi Ahillyabai Holkar Airport Area,500,1,Ground,Furnished,4600000
Devi Ahillyabai Holkar Airport Area,500,1,Ground,Unfurnished,3750000
Devi Ahillyabai Holkar Airport Area,600,1,4,Semi Furnished,9600000
Devi Ahillyabai Holkar Airport Area,500,1,4,Furnished,11000000
Devi Ahillyabai Holkar Airport Area,1000,1,3,Semi Furnished,14000000
Devi Ahillyabai Holkar Airport Area,1500,2,4,Semi Furnished,25200000
Devi Ahillyabai Holkar Airport Area,750,1,3,Semi Furnished,10500000
Devi Ahillyabai Holkar Airport Area,600,1,2,Unfurnished,6300000
Devi Ahillyabai Holkar Airport Area,1000,3,2,Semi Furnished,13200000
Devi Ahillyabai Holkar Airport Area,600,1,4,Unfurnished,8100000
Devi Ahillyabai Holkar Airport Area,750,2,Ground,Semi Furnished,6300000
Devi Ahillyabai Holkar Airport Area,600,1,Ground,Furnished,5520000
Devi Ahillyabai Holkar Airport Area,500,1,3,Semi Furnished,7000000
Morod,1200,3,Ground,Furnished,13250000
Morod,1000,1,2,Unfurnished,11340000
Morod,1200,2,1,Unfurnished,12390000
Morod,1200,3,1,Semi Furnished,14300000
Morod,500,1,1,Semi Furnished,5420000
Morod,750,2,2,Unfurnished,8930000
Morod,500,1,2,Unfurnished,5670000
Morod,1200,3,Ground,Unfurnished,11000000
Morod,1000,3,3,Unfurnished,14120000
Morod,750,1,4,Semi Furnished,12630000
Morod,1500,2,3,Furnished,30930000
Morod,750,1,3,Semi Furnished,11130000
Morod,750,2,4,Furnished,17980000
Morod,500,1,3,Furnished,9820000
Morod,750,1,4,Unfurnished,10750000
Morod,1500,3,2,Furnished,27120000
Morod,1500,2,3,Semi Furnished,23370000
Morod,1000,1,4,Unfurnished,14340000
Morod,600,1,4,Semi Furnished,10100000
Morod,1000,3,Ground,Semi Furnished,9720000
Morod,1200,3,2,Semi Furnished,16940000
Morod,1000,2,1,Furnished,13900000
Morod,750,2,1,Semi Furnished,8530000
Morod,750,1,2,Furnished,12330000
Morod,1000,1,1,Unfurnished,9840000
Morod,1200,2,4,Semi Furnished,21210000
Morod,600,1,2,Furnished,9860000
Morod,1000,1,2,Semi Furnished,12840000
Morod,1000,2,1,Semi Furnished,11380000
Morod,1200,3,Ground,Semi Furnished,11660000
Morod,600,1,4,Unfurnished,8600000
Morod,600,1,3,Furnished,11780000
Puwarda Junarda,500,1,Ground,Semi Furnished,2950000
Puwarda Junarda,1000,3,4,Furnished,21890000
Puwarda Junarda,500,1,Ground,Furnished,3550000
Puwarda Junarda,750,1,2,Semi Furnished,7420000
Puwarda Junarda,500,1,2,Furnished,6750000
Puwarda Junarda,1000,1,1,Furnished,10300000
Puwarda Junarda,600,1,3,Furnished,10020000
Puwarda Junarda,500,1,1,Unfurnished,3450000
Puwarda Junarda,600,1,4,Furnished,11940000
Puwarda Junarda,1500,2,1,Furnished,16220000
Puwarda Junarda,500,1,2,Unfurnished,4200000
Puwarda Junarda,1200,2,3,Semi Furnished,14990000
Puwarda Junarda,1200,3,4,Unfurnished,15050000
Puwarda Junarda,750,1,2,Furnished,10120000
Puwarda Junarda,1000,1,3,Unfurnished,9900000
Puwarda Junarda,750,2,3,Semi Furnished,9370000
Puwarda Junarda,1000,2,1,Semi Furnished,8300000
Puwarda Junarda,1200,3,2,Unfurnished,11090000
Puwarda Junarda,1500,2,4,Furnished,31340000
Puwarda Junarda,600,1,4,Semi Furnished,8340000
Puwarda Junarda,1000,2,4,Unfurnished,11970000
Puwarda Junarda,1500,3,4,Unfurnished,18810000
Puwarda Junarda,750,2,Ground,Furnished,5590000
Puwarda Junarda,1500,3,1,Semi Furnished,13040000
Puwarda Junarda,750,1,1,Furnished,7720000
Puwarda Junarda,500,1,3,Furnished,8350000
Puwarda Junarda,1000,2,Ground,Furnished,7460000
Puwarda Junarda,500,1,2,Semi Furnished,4950000
Puwarda Junarda,750,2,3,Furnished,13150000
Puwarda Junarda,1200,2,2,Semi Furnished,12470000
Puwarda Junarda,1500,3,2,Furnished,22280000
Puwarda Junarda,1000,1,3,Furnished,16700000
Borkhedi,500,1,1,Unfurnished,3020000
Borkhedi,600,1,2,Unfurnished,4530000
Borkhedi,1200,2,4,Furnished,24000000
Borkhedi,1000,3,Ground,Furnished,6870000
Borkhedi,1500,3,4,Unfurnished,17400000
Borkhedi,500,1,1,Semi Furnished,3520000
Borkhedi,750,2,2,Unfurnished,5940000
Borkhedi,1500,2,Ground,Semi Furnished,7950000
Borkhedi,500,1,4,Semi Furnished,6520000
Borkhedi,1000,3,3,Semi Furnished,12150000
Borkhedi,1000,3,4,Unfurnished,11600000
Borkhedi,500,1,2,Semi Furnished,4520000
Borkhedi,500,1,Ground,Furnished,3120000
Borkhedi,1000,1,Ground,Unfurnished,4540000
Borkhedi,750,1,Ground,Unfurnished,3410000
Borkhedi,1200,3,4,Unfurnished,13920000
Borkhedi,600,1,2,Furnished,7590000
Borkhedi,1000,2,2,Furnished,13280000
Borkhedi,500,1,4,Unfurnished,5270000
Borkhedi,500,1,Ground,Unfurnished,2270000
Borkhedi,600,1,1,Unfurnished,3630000
Borkhedi,750,2,1,Furnished,7440000
Borkhedi,750,1,1,Semi Furnished,5280000
Borkhedi,500,1,Ground,Semi Furnished,2520000
Borkhedi,1500,3,2,Unfurnished,12450000
Borkhedi,750,2,1,Unfurnished,4760000
Borkhedi,1000,1,2,Semi Furnished,9040000
Borkhedi,750,2,3,Semi Furnished,8700000
Borkhedi,1500,2,3,Semi Furnished,17400000
Borkhedi,1500,2,2,Furnished,19920000
Borkhedi,1500,3,2,Semi Furnished,14920000
Borkhedi,1200,3,1,Furnished,12470000
Gumasta Nagar,500,1,3,Unfurnished,6950000
Gumasta Nagar,1200,3,2,Unfurnished,16370000
Gumasta Nagar,1200,2,Ground,Unfurnished,11840000
Gumasta Nagar,1500,2,3,Furnished,32600000
Gumasta Nagar,1500,3,2,Furnished,28880000
Gumasta Nagar,1000,1,2,Furnished,17500000
Gumasta Nagar,1500,2,Ground,Unfurnished,14800000
Gumasta Nagar,600,1,1,Semi Furnished,7140000
Gumasta Nagar,500,1,4,Furnished,11950000
Gumasta Nagar,1200,3,4,Semi Furnished,23630000
Gumasta Nagar,1200,2,3,Semi Furnished,20030000
Gumasta Nagar,1200,2,Ground,Semi Furnished,12470000
Gumasta Nagar,500,1,2,Unfurnished,6200000
Gumasta Nagar,1000,3,3,Unfurnished,15290000
Gumasta Nagar,1500,2,1,Furnished,22520000
Gumasta Nagar,750,2,4,Semi Furnished,14100000
Gumasta Nagar,1200,2,3,Unfurnished,17510000
Gumasta Nagar,600,1,Ground,Unfurnished,5640000
Gumasta Nagar,1500,3,1,Unfurnished,17980000
